"id","jurnal_id","user_id","parent_id","comment","like_count","userliked","is_publish","created_at","updated_at"
181501,102163,130282,181483,Alhmdulillah dapat emas kak,0,,1,"2024-04-06 07:15:11","2024-04-06 07:15:11"
181530,102163,129071,181483,"Wooow...
Mantaaap bun...",0,,1,"2024-04-06 07:34:06","2024-04-06 07:34:06"
181535,102163,129071,181483,Hadiah inceran,0,,1,"2024-04-06 07:34:48","2024-04-06 07:34:48"
181536,102163,129071,181483,Semoga nular bun,0,,1,"2024-04-06 07:35:04","2024-04-06 07:35:04"
181544,102163,132800,181483,Hari ini pa kmren dpet emas regular bun,0,,1,"2024-04-06 07:42:34","2024-04-06 07:42:34"
181548,102163,130282,181483,Kemarin bund...,0,,1,"2024-04-06 07:43:36","2024-04-06 07:43:36"
181549,102163,129942,181483,Mantuuul,0,,1,"2024-04-06 07:45:50","2024-04-06 07:45:50"
181550,102163,129942,181483,Nular bulan depan,0,,1,"2024-04-06 07:46:01","2024-04-06 07:46:01"
181551,102163,129942,181483,Aamiin,0,,1,"2024-04-06 07:46:06","2024-04-06 07:46:06"
181767,102163,129965,,Mantuuuul,0,,1,"2024-04-06 09:59:56","2024-04-06 09:59:56"
181770,102163,129965,,Bulan depan mau ikutan FS,0,,1,"2024-04-06 10:00:10","2024-04-06 10:00:10"
181771,102163,129965,,Semoga beruntung,1,[1],1,"2024-04-06 10:00:18","2024-04-09 10:32:07"
181809,102163,130741,181483,Kereeen,0,,1,"2024-04-06 10:46:38","2024-04-06 10:46:38"
181810,102163,130741,181483,Mauuu juga,0,,1,"2024-04-06 10:46:44","2024-04-06 10:46:44"
181811,102163,102986,,"Semangat kumpulin poin,, biar dapat kulkas..",4,"[102986,71710,71527,1]",1,"2024-04-06 10:46:48","2024-04-09 10:31:45"
181812,102163,130741,181483,Semoga rezeki,0,,1,"2024-04-06 10:46:52","2024-04-06 10:46:52"
181817,102163,102986,181483,"selamattt kak,, semoga nularr",0,,1,"2024-04-06 10:48:00","2024-04-06 10:48:00"
181845,102163,71527,,mantenginnya harus jam brp si biar dapet walau gak lagi fs?,2,"[71527,1]",1,"2024-04-06 11:42:46","2024-04-09 10:31:42"
181846,102163,71527,181811,semangat,0,,1,"2024-04-06 11:43:04","2024-04-06 11:43:04"
181847,102163,71527,181770,semoga yg belum pernah dpt fs bisa dapet semua,0,,1,"2024-04-06 11:43:44","2024-04-06 11:43:44"
181878,102163,134287,181811,Semangat,0,,1,"2024-04-06 12:24:41","2024-04-06 12:24:41"
181880,102163,134287,181845,Tak menentu waktu nya bun,0,,1,"2024-04-06 12:24:58","2024-04-06 12:24:58"
181882,102163,134287,181845,Suka² mimin,0,,1,"2024-04-06 12:25:10","2024-04-06 12:25:10"
181891,102163,134127,,Mantaaap,1,[1],1,"2024-04-06 12:28:04","2024-04-09 10:31:39"
181892,102163,134127,,Mauuu,0,,1,"2024-04-06 12:28:09","2024-04-06 12:28:09"
181894,102163,134127,,😍😍😍😍,0,,1,"2024-04-06 12:28:18","2024-04-06 12:28:18"
181899,102163,134345,,😍😍😍,0,,1,"2024-04-06 12:41:53","2024-04-06 12:41:53"
181900,102163,134345,,Shalawatin dulu,0,,1,"2024-04-06 12:42:06","2024-04-06 12:42:06"
181901,102163,134345,,Mana tau rezeki 🤲🏻,1,[1],1,"2024-04-06 12:42:18","2024-04-09 10:31:38"
181910,102163,134283,181901,Semangaaaat bu,0,,1,"2024-04-06 12:47:53","2024-04-06 12:47:53"
181911,102163,134283,181901,Aamiin,0,,1,"2024-04-06 12:48:09","2024-04-06 12:48:09"
181912,102163,134283,181901,👍👍👍👍,0,,1,"2024-04-06 12:48:14","2024-04-06 12:48:14"
181913,102163,132732,,Nabung lagi,0,,1,"2024-04-06 12:53:21","2024-04-06 12:53:21"
181934,102163,125858,,Mudah2an rezeki 🤲,2,"[25238,1]",1,"2024-04-06 13:29:50","2024-04-09 10:31:33"
181938,102163,129965,181770,"Aamiin 
Semoga beruntung bun",0,,1,"2024-04-06 13:37:25","2024-04-06 13:37:25"
182052,102163,25238,,terimakasih dapur umami magic com philips nya sangat bagus sekali,2,"[25238,1]",1,"2024-04-06 17:54:12","2024-04-09 10:31:27"
182329,102163,118114,,Semoga tv segera re stock lagi,3,"[118114,71710,1]",1,"2024-04-07 04:24:04","2024-04-09 10:31:22"
182330,102163,118114,,Thank you,1,[118114],1,"2024-04-07 04:24:14","2024-04-07 04:24:24"
182331,102163,118114,,☺️☺️☺️❤️,2,"[118114,71710]",1,"2024-04-07 04:24:21","2024-04-07 11:44:53"
182524,102163,73871,,Mantap pokoknya,1,[1],1,"2024-04-07 08:01:12","2024-04-09 10:31:20"
182525,102163,73871,,Kereen,0,,1,"2024-04-07 08:01:17","2024-04-07 08:01:17"
182526,102163,73871,,👍👍👍👍,0,,1,"2024-04-07 08:01:22","2024-04-07 08:01:22"
182530,102163,117553,,"FS ga dpt,alhamdulillah reg dpt",0,,1,"2024-04-07 08:07:47","2024-04-07 08:07:47"
182531,102163,117553,,Trimakasih umamin,2,"[70703,118244]",1,"2024-04-07 08:07:58","2024-04-07 08:35:33"
182532,102163,117553,,Dapur umami 👍👍👍👍,2,"[70703,118244]",1,"2024-04-07 08:08:09","2024-04-07 08:35:32"
182544,102163,70703,,Dapur umami,2,"[70703,118244]",1,"2024-04-07 08:15:55","2024-04-07 08:35:31"
182570,102163,130246,,Sukses selalu dapur umami 🥰,1,[1],1,"2024-04-07 09:10:09","2024-04-09 10:31:15"
182589,102163,134369,,bdisjxgsk,0,,1,"2024-04-07 10:04:09","2024-04-07 10:04:09"
182590,102163,134369,,bxjsos,0,,1,"2024-04-07 10:04:12","2024-04-07 10:04:12"
182591,102163,134369,,hxhsxdd,0,,1,"2024-04-07 10:04:16","2024-04-07 10:04:16"
182605,102163,115852,,👍👍👍👍👍,0,,1,"2024-04-07 10:54:13","2024-04-07 10:54:13"
182606,102163,115852,,🔥🔥🔥🔥,0,,1,"2024-04-07 10:54:19","2024-04-07 10:54:19"
182608,102163,115852,,👏👏👏👏,1,[1],1,"2024-04-07 10:54:25","2024-04-09 10:31:12"
182653,102163,71710,182329,bulan depan restocknya,1,[71710],1,"2024-04-07 11:44:45","2024-04-07 11:44:52"
182673,102163,129965,,Terbaik,0,,1,"2024-04-07 12:02:56","2024-04-07 12:02:56"
182675,102163,129965,182052,Sdh dtg pak??,0,,1,"2024-04-07 12:03:20","2024-04-07 12:03:20"
182676,102163,129965,,😍😍😍😍,0,,1,"2024-04-07 12:03:36","2024-04-07 12:03:36"
182757,102163,129965,,👍👍👍,0,,1,"2024-04-07 14:23:41","2024-04-07 14:23:41"
182881,102163,126029,,Mantap,0,,1,"2024-04-07 17:38:57","2024-04-07 17:38:57"
182882,102163,126029,,Mantap,1,[1],1,"2024-04-07 17:38:58","2024-04-09 10:30:50"
183322,102163,104420,,Nabung lagi,1,[104420],1,"2024-04-08 01:23:15","2024-04-08 01:23:18"
183429,102163,127008,,semangat kumpulkan coin,1,[1],1,"2024-04-08 04:23:30","2024-04-09 10:30:49"
183516,102163,44411,,Pas ada Flash Sale pas bkin pesanan..jadi g fokus hehe,0,,1,"2024-04-08 05:12:57","2024-04-08 05:12:57"
183958,102163,115852,,"5.5 msih lma🫠🫠🫠🫠",0,,1,"2024-04-08 17:59:03","2024-04-08 17:59:03"
183959,102163,115852,,😁😁😁😁,0,,1,"2024-04-08 17:59:08","2024-04-08 17:59:08"
183960,102163,115852,,👍👍👍,1,[1],1,"2024-04-08 17:59:12","2024-04-09 10:30:39"
184219,102163,129966,,Mauuu ikutan bulan depan,0,,1,"2024-04-08 21:53:58","2024-04-08 21:53:58"
184220,102163,129966,,Mauuu ikutan bulan depan,0,,1,"2024-04-08 21:53:59","2024-04-08 21:53:59"
184221,102163,129966,,Bulan ini ga bisa ikut krn tgl 14 baru nukar,0,,1,"2024-04-08 21:54:13","2024-04-08 21:54:13"
184286,102163,46820,,nabung lg,1,[1],1,"2024-04-08 22:51:14","2024-04-09 10:30:36"
184606,102163,129965,,Nabung smpe tembus,1,[1],1,"2024-04-09 05:24:26","2024-04-09 10:30:35"
184607,102163,129965,,😁😁😁😁,0,,1,"2024-04-09 05:24:31","2024-04-09 05:24:31"
184608,102163,129965,,👍👍👍👍,0,,1,"2024-04-09 05:24:35","2024-04-09 05:24:35"
