"id","jurnal_id","user_id","parent_id","comment","like_count","userliked","is_publish","created_at","updated_at"
187372,104520,129071,,🙏🙏🙏🙏,0,,1,"2024-04-12 13:11:10","2024-04-12 13:11:10"
187384,104520,102811,,Setuju nih 😊 terlebih untukku yang punya keturunan diabetes perlu banget batasin jam makan,0,,1,"2024-04-12 14:22:00","2024-04-12 14:22:00"
187385,104520,102811,,Saat ramadan turun Bb jangan sampai kelar ramadan naik lagi ya umamin 😁 makasih infonya 👍,1,[1],1,"2024-04-12 14:22:42","2024-04-15 13:08:48"
187390,104520,129965,,Makasih,1,[1],1,"2024-04-12 14:41:16","2024-04-15 13:08:50"
187391,104520,129965,,👍👍👍👍,0,,1,"2024-04-12 14:41:21","2024-04-12 14:41:21"
187392,104520,129965,,🙏🙏🙏🙏,0,,1,"2024-04-12 14:41:26","2024-04-12 14:41:26"
187402,104520,128096,,Terimakasih tipsnya,0,,1,"2024-04-12 15:18:18","2024-04-12 15:18:18"
187416,104520,134647,,Nice..,1,[1],1,"2024-04-12 15:23:52","2024-04-15 13:08:59"
187520,104520,111550,,Siaap,1,[1],1,"2024-04-12 18:58:24","2024-04-15 13:08:58"
187529,104520,123424,,Siaapp,1,[1],1,"2024-04-12 19:05:01","2024-04-15 13:09:00"
187657,104520,123568,,Sippp,1,[1],1,"2024-04-12 21:49:01","2024-04-15 13:09:01"
188069,104520,115852,,Oke sip,1,[1],1,"2024-04-13 08:59:04","2024-04-15 13:09:02"
188070,104520,115852,,👍👍👍👍,0,,1,"2024-04-13 08:59:09","2024-04-13 08:59:09"
188071,104520,115852,,👍👍👍👍,0,,1,"2024-04-13 08:59:14","2024-04-13 08:59:14"
188106,104520,134308,,👌👌👌👌👌,1,[1],1,"2024-04-13 09:45:25","2024-04-15 13:09:03"
188144,104520,129942,,Makasih,1,[1],1,"2024-04-13 10:48:55","2024-04-15 13:09:04"
188145,104520,129942,,👍👍👍👍,0,,1,"2024-04-13 10:49:01","2024-04-13 10:49:01"
188146,104520,129942,,🙏🙏🙏🙏,0,,1,"2024-04-13 10:49:05","2024-04-13 10:49:05"
188248,104520,117982,,Thx infonya umamin,1,[1],1,"2024-04-13 12:07:42","2024-04-15 13:09:06"
188320,104520,134308,,👌👌👌👌,1,[1],1,"2024-04-13 14:52:25","2024-04-15 13:09:07"
188390,104520,124358,,Thanks infonya min,1,[1],1,"2024-04-13 16:14:27","2024-04-15 13:09:08"
188461,104520,130254,,Pastinya dong harus jaga pola makan,1,[1],1,"2024-04-13 18:31:51","2024-04-15 13:09:09"
188596,104520,133656,,Thx info ny,0,,1,"2024-04-13 21:03:22","2024-04-13 21:03:22"
188597,104520,133656,,🙏🙏🙏🙏,0,,1,"2024-04-13 21:03:28","2024-04-13 21:03:28"
188598,104520,133656,,🙏👍👍👍,0,,1,"2024-04-13 21:03:32","2024-04-13 21:03:32"
188618,104520,134369,,👍👍👍,1,[1],1,"2024-04-13 21:33:42","2024-04-15 13:09:12"
188619,104520,134369,,🙏🙏🙏,0,[],1,"2024-04-13 21:33:46","2024-04-15 13:09:14"
188620,104520,134369,,😭😭😭,0,,1,"2024-04-13 21:33:51","2024-04-13 21:33:51"
188664,104520,15506,,Siiippp,0,,1,"2024-04-13 22:30:01","2024-04-13 22:30:01"
188787,104520,41138,,Emang paling susah mengontrol makan pas lebaran,0,,1,"2024-04-14 04:54:47","2024-04-14 04:54:47"
188833,104520,108043,,👍👍👍👍,1,[1],1,"2024-04-14 06:03:23","2024-04-15 13:06:33"
188898,104520,117553,,Siaaap,0,,1,"2024-04-14 07:08:54","2024-04-14 07:08:54"
188899,104520,117553,,Makasih,0,,1,"2024-04-14 07:09:01","2024-04-14 07:09:01"
188900,104520,117553,,Mantaaap,1,[1],1,"2024-04-14 07:09:06","2024-04-15 13:05:07"
188987,104520,76065,,terima kasih,1,[76065],1,"2024-04-14 08:19:26","2024-04-15 13:05:09"
188988,104520,76065,,Tips nya sangat bermanfaat,2,"[76065,1]",1,"2024-04-14 08:19:48","2024-04-15 13:04:41"
188989,104520,76065,,Sukses selalu untuk Dapur Umami,0,,1,"2024-04-14 08:20:05","2024-04-14 08:20:05"
189061,104520,134308,,👌👌👌👌,0,,1,"2024-04-14 09:14:27","2024-04-14 09:14:27"
189090,104520,16162,,Terima kasih infonya,1,[1],1,"2024-04-14 09:33:06","2024-04-15 13:04:37"
189113,104520,134049,,💃💃💃💃,1,[134049],1,"2024-04-14 10:11:33","2024-04-14 10:11:50"
189114,104520,134049,,❤️❤️❤️,2,"[134049,1]",1,"2024-04-14 10:11:42","2024-04-15 13:04:39"
189115,104520,134049,,👍👍👍,1,[134049],1,"2024-04-14 10:11:47","2024-04-14 10:11:49"
189262,104520,123195,,Nice tips❤️,1,[1],1,"2024-04-14 13:06:16","2024-04-15 13:03:37"
189658,104520,134691,,ydusixb,1,[1],1,"2024-04-15 00:11:24","2024-04-15 13:03:36"
189659,104520,134691,,hdhsish,0,,1,"2024-04-15 00:11:27","2024-04-15 00:11:27"
189660,104520,134691,,yshdis,0,,1,"2024-04-15 00:11:30","2024-04-15 00:11:30"
189664,104520,123796,,👍👍👍,1,[1],1,"2024-04-15 00:19:26","2024-04-15 13:03:34"
