"id","jurnal_id","user_id","parent_id","comment","like_count","userliked","is_publish","created_at","updated_at"
180207,102163,115815,,Mau nuker kosong truss,0,,1,"2024-04-05 00:56:01","2024-04-05 00:56:01"
180208,102163,115815,,🙄🙄🙄,0,,1,"2024-04-05 00:56:12","2024-04-05 00:56:12"
180251,102163,118013,,"Restock in dong min, gak kebagian 😔",0,,1,"2024-04-05 03:49:20","2024-04-05 03:49:20"
180363,102163,123402,,Gak kebagian 😞,0,,1,"2024-04-05 04:54:00","2024-04-05 04:54:00"
180370,102163,116014,,habis,0,,1,"2024-04-05 04:59:23","2024-04-05 04:59:23"
180388,102163,117698,,Restok kapan min,0,,1,"2024-04-05 08:50:35","2024-04-05 08:50:35"
180479,102163,111550,,Gak kebgian min,0,,1,"2024-04-05 09:39:03","2024-04-05 09:39:03"
180516,102163,132718,,Restok barang dong min,0,,1,"2024-04-05 10:44:54","2024-04-05 10:44:54"
180528,102163,134008,,"yah stock nya cepet habiss, laris manis nih kayak nya",0,,1,"2024-04-05 10:59:21","2024-04-05 10:59:21"
180539,102163,128206,,sudah habis,1,[118520],1,"2024-04-05 11:08:31","2024-04-05 11:52:09"
180555,102163,118244,,"Hadiah udah restock bunda,gaskeun",2,"[129948,118520]",1,"2024-04-05 11:38:30","2024-04-05 11:51:44"
180558,102163,129948,180555,Dpet pa bun,1,[118520],1,"2024-04-05 11:45:10","2024-04-05 11:51:45"
180564,102163,70725,,Seru nih,2,"[70725,118520]",1,"2024-04-05 11:47:06","2024-04-05 11:51:42"
180582,102163,134283,,Mantaaap,0,,1,"2024-04-05 11:52:09","2024-04-05 11:52:09"
180583,102163,134283,,Gaaaas,0,,1,"2024-04-05 11:52:17","2024-04-05 11:52:17"
180584,102163,134283,,Seruuu,0,,1,"2024-04-05 11:52:21","2024-04-05 11:52:21"
180585,102163,118520,,"Ayo nuker,koin ku dikit 🤣",1,[118520],1,"2024-04-05 11:52:25","2024-04-05 11:52:29"
180613,102163,118244,180555,Alhamdulillah emas bun,0,,1,"2024-04-05 12:00:39","2024-04-05 12:00:39"
180629,102163,129965,180555,Waaah...mantaaap,0,,1,"2024-04-05 12:04:35","2024-04-05 12:04:35"
180644,102163,117981,,Udaj habis aja huh,0,,1,"2024-04-05 12:09:43","2024-04-05 12:09:43"
