"id","jurnal_id","user_id","parent_id","comment","like_count","userliked","is_publish","created_at","updated_at"
185817,104155,134283,,🙏🙏🙏🙏,1,[104352],1,"2024-04-10 22:17:21","2024-04-12 15:17:40"
186089,104155,134308,,Lezat,1,[104352],1,"2024-04-11 05:00:23","2024-04-12 15:17:40"
186172,104155,108043,,👍👍👍👍,1,[104352],1,"2024-04-11 06:24:42","2024-04-12 15:17:39"
186336,104155,40460,,Yups,1,[104352],1,"2024-04-11 09:11:58","2024-04-12 15:17:38"
186354,104155,52202,,Bakso malang,1,[104352],1,"2024-04-11 10:01:58","2024-04-12 15:17:38"
187022,104155,134308,,Lezat,1,[104352],1,"2024-04-12 08:30:06","2024-04-12 15:17:37"
187400,104155,104352,,👍👍👍,1,[104352],1,"2024-04-12 15:17:35","2024-04-12 15:17:37"
187419,104155,134647,,Nice..,0,,1,"2024-04-12 15:24:12","2024-04-12 15:24:12"
187660,104155,124358,,Yesss,0,,1,"2024-04-12 21:50:46","2024-04-12 21:50:46"
188051,104155,78846,,Oke makasih,0,,1,"2024-04-13 08:51:04","2024-04-13 08:51:04"
188052,104155,78846,,👍👍👍👍,0,,1,"2024-04-13 08:51:09","2024-04-13 08:51:09"
188063,104155,117037,,Makasih,0,,1,"2024-04-13 08:56:58","2024-04-13 08:56:58"
188064,104155,117037,,👍👍👍,0,,1,"2024-04-13 08:57:02","2024-04-13 08:57:02"
188065,104155,117037,,🙏🙏🙏,0,,1,"2024-04-13 08:57:06","2024-04-13 08:57:06"
188072,104155,122654,,Okee sip,0,,1,"2024-04-13 09:00:28","2024-04-13 09:00:28"
188073,104155,122654,,Makasih,0,,1,"2024-04-13 09:00:33","2024-04-13 09:00:33"
188074,104155,122654,,🙏🙏🙏,0,,1,"2024-04-13 09:00:37","2024-04-13 09:00:37"
188075,104155,129071,,Mantuuul,0,,1,"2024-04-13 09:01:59","2024-04-13 09:01:59"
188076,104155,129071,,👍👍👍👍,0,,1,"2024-04-13 09:02:05","2024-04-13 09:02:05"
188077,104155,129071,,Makasih,0,,1,"2024-04-13 09:02:09","2024-04-13 09:02:09"
188153,104155,129966,,Makasih,0,,1,"2024-04-13 10:51:20","2024-04-13 10:51:20"
188155,104155,129966,,👍👍👍,0,,1,"2024-04-13 10:51:25","2024-04-13 10:51:25"
188156,104155,129966,,👍👍👍👍,0,,1,"2024-04-13 10:51:29","2024-04-13 10:51:29"
188161,104155,130744,,Makasih,0,,1,"2024-04-13 10:52:47","2024-04-13 10:52:47"
188162,104155,130744,,👍👍👍👍,0,,1,"2024-04-13 10:52:51","2024-04-13 10:52:51"
188163,104155,130744,,🙏🙏🙏🙏,0,,1,"2024-04-13 10:52:55","2024-04-13 10:52:55"
188579,104155,134470,,Makasih,0,,1,"2024-04-13 20:56:41","2024-04-13 20:56:41"
188581,104155,134470,,👍👍👍,0,,1,"2024-04-13 20:56:45","2024-04-13 20:56:45"
188583,104155,134470,,🙏🙏🙏,0,,1,"2024-04-13 20:57:19","2024-04-13 20:57:19"
188587,104155,134279,,Makasih,0,,1,"2024-04-13 21:00:21","2024-04-13 21:00:21"
188588,104155,134279,,Nice info,0,,1,"2024-04-13 21:00:27","2024-04-13 21:00:27"
188589,104155,134279,,👍👍👍,0,,1,"2024-04-13 21:00:31","2024-04-13 21:00:31"
188590,104155,134287,,Thx info nya,0,,1,"2024-04-13 21:01:22","2024-04-13 21:01:22"
188591,104155,134287,,🙏🙏🙏,0,,1,"2024-04-13 21:01:26","2024-04-13 21:01:26"
188592,104155,134287,,🙏🙏🙏,0,,1,"2024-04-13 21:01:30","2024-04-13 21:01:30"
188602,104155,130744,,Makasih,0,,1,"2024-04-13 21:05:27","2024-04-13 21:05:27"
188603,104155,130744,,🙏🙏🙏,0,,1,"2024-04-13 21:05:31","2024-04-13 21:05:31"
188604,104155,130744,,👍👍👍👍,0,,1,"2024-04-13 21:05:35","2024-04-13 21:05:35"
188665,104155,15506,,👍👍👍,0,,1,"2024-04-13 22:31:06","2024-04-13 22:31:06"
188788,104155,41138,,Tahu isi kangkung penasaran,0,,1,"2024-04-14 04:55:38","2024-04-14 04:55:38"
188912,104155,115852,,Pengen semua,0,,1,"2024-04-14 07:13:09","2024-04-14 07:13:09"
188914,104155,115852,,🤤🤤🤤🤤,0,,1,"2024-04-14 07:13:14","2024-04-14 07:13:14"
188915,104155,115852,,👍👍👍👍,0,,1,"2024-04-14 07:13:19","2024-04-14 07:13:19"
189111,104155,118436,,Enak semua,0,,1,"2024-04-14 10:08:38","2024-04-14 10:08:38"
189264,104155,123195,,Terima kasih rekomendasinya,1,[76065],1,"2024-04-14 13:07:20","2024-04-15 06:57:14"
189777,104155,76065,,Terima kasih😘💕,1,[76065],1,"2024-04-15 06:57:07","2024-04-15 06:57:13"
189778,104155,76065,,Recook tahu isi kangkung enak nih,0,,1,"2024-04-15 06:57:41","2024-04-15 06:57:41"
189779,104155,76065,,Luar biasa,0,,1,"2024-04-15 06:57:53","2024-04-15 06:57:53"
190145,104155,134454,,😋😋😋😋😘,0,,1,"2024-04-15 13:37:09","2024-04-15 13:37:09"
190942,104155,133580,,Mantap resep nya🤤,0,,1,"2024-04-16 01:48:46","2024-04-16 01:48:46"
190951,104155,120826,,Recook Tahu isi kangkung mantul,0,,1,"2024-04-16 04:34:09","2024-04-16 04:34:09"
191093,104155,132715,,Enak enak sekali menu sayurnya,0,,1,"2024-04-16 07:26:34","2024-04-16 07:26:34"
191529,104155,116046,,Lumpia sayurnya kelihatan enak,0,,1,"2024-04-16 13:47:59","2024-04-16 13:47:59"
192017,104155,123796,,🥰🥰🥰,0,,1,"2024-04-16 23:45:05","2024-04-16 23:45:05"
192602,104155,118158,,wahh luar biasaaaa terima kasihh,0,,1,"2024-04-17 13:08:21","2024-04-17 13:08:21"
