"id","jurnal_id","user_id","parent_id","comment","like_count","userliked","is_publish","created_at","updated_at"
184269,104179,130744,,Makasih umamin,0,,1,"2024-04-08 22:12:18","2024-04-08 22:12:18"
184271,104179,130744,,👍👍👍👍,1,[1],1,"2024-04-08 22:12:25","2024-04-09 10:18:03"
184272,104179,130744,,🙏🙏🙏🙏,0,,1,"2024-04-08 22:12:30","2024-04-08 22:12:30"
184285,104179,46820,,makasih infonya minsay,1,[1],1,"2024-04-08 22:49:53","2024-04-09 10:17:56"
184288,104179,132732,,Niatku mau diet selama bulan ramadhan gagal mulu wkwkwkwk,1,[115734],1,"2024-04-08 22:52:20","2024-04-09 03:24:51"
184445,104179,117698,,Selamat lebaran,1,[115734],1,"2024-04-09 01:03:51","2024-04-09 03:24:50"
184446,104179,117698,,Terimakasih umamin,2,"[115734,1]",1,"2024-04-09 01:04:00","2024-04-09 10:17:12"
184474,104179,116531,,thanks tipsnya,2,"[118244,1]",1,"2024-04-09 03:33:36","2024-04-09 10:17:11"
184493,104179,24531,,sangat bermanfaat tipsnya,2,"[118244,1]",1,"2024-04-09 04:03:32","2024-04-09 10:17:09"
184563,104179,118244,,Mksh tipsnya Umamin🙏,2,"[118244,1]",1,"2024-04-09 04:59:06","2024-04-09 10:16:50"
184584,104179,115852,,Makasih,0,,1,"2024-04-09 05:17:08","2024-04-09 05:17:08"
184585,104179,115852,,👍👍👍👍,0,,1,"2024-04-09 05:17:13","2024-04-09 05:17:13"
184586,104179,115852,,🙏🙏🙏🙏,1,[1],1,"2024-04-09 05:17:18","2024-04-09 10:16:48"
184647,104179,118520,,Mksh min,2,"[118520,1]",1,"2024-04-09 06:42:40","2024-04-09 10:22:56"
184648,104179,118520,,👍👍👍,1,[118520],1,"2024-04-09 06:42:49","2024-04-09 06:42:57"
184649,104179,118520,,🙏🙏🙏,1,[118520],1,"2024-04-09 06:42:54","2024-04-09 06:42:56"
184687,104179,123568,,Nice info min,1,[1],1,"2024-04-09 07:10:44","2024-04-09 10:22:58"
184727,104179,133688,,Info yang bermanfaat 👍,1,[1],1,"2024-04-09 09:17:00","2024-04-09 10:16:39"
184729,104179,132780,,Nice info,1,[1],1,"2024-04-09 09:18:21","2024-04-09 10:16:41"
184730,104179,132780,,Nice info,0,[],1,"2024-04-09 09:18:27","2024-04-09 10:23:01"
184731,104179,132780,,Nice onfo,0,[],1,"2024-04-09 09:18:33","2024-04-09 10:23:02"
184742,104179,113958,,👍👍👍,0,,1,"2024-04-09 09:32:54","2024-04-09 09:32:54"
184765,104179,134287,,Makasih,0,,1,"2024-04-09 09:58:07","2024-04-09 09:58:07"
184766,104179,134287,,👍👍👍👍,1,[1],1,"2024-04-09 09:58:12","2024-04-09 10:16:44"
184767,104179,134287,,👌👌👌👌,0,[],1,"2024-04-09 09:58:17","2024-04-09 10:23:04"
184909,104179,115154,,"Pas bgt nih, makasih infonya Umamin",0,,1,"2024-04-09 16:17:39","2024-04-09 16:17:39"
184926,104179,51571,,"Iyes tips makan sehat, sangat bermanfaat",0,,1,"2024-04-09 16:59:15","2024-04-09 16:59:15"
184975,104179,134445,,Tetap jaga porsi makan saat Lebaran,0,,1,"2024-04-09 18:53:59","2024-04-09 18:53:59"
185003,104179,117982,,Thx infonya umamin,0,,1,"2024-04-09 19:31:01","2024-04-09 19:31:01"
185049,104179,134303,,Mantaaap,0,,1,"2024-04-09 20:41:36","2024-04-09 20:41:36"
185051,104179,134303,,👍👍👍👍👍,0,,1,"2024-04-09 20:41:41","2024-04-09 20:41:41"
185052,104179,134303,,👌👌👌👌,0,,1,"2024-04-09 20:41:46","2024-04-09 20:41:46"
185166,104179,52202,,Makasih tipsnya umamin,0,,1,"2024-04-09 22:39:27","2024-04-09 22:39:27"
185419,104179,133688,,Terimakasih informasinya 👍👍,0,,1,"2024-04-10 08:27:38","2024-04-10 08:27:38"
185791,104179,122654,,👍👍👍👍👍,0,,1,"2024-04-10 22:07:13","2024-04-10 22:07:13"
185792,104179,122654,,🙏🙏🙏🙏,0,,1,"2024-04-10 22:07:18","2024-04-10 22:07:18"
185793,104179,122654,,Makasih,0,,1,"2024-04-10 22:07:24","2024-04-10 22:07:24"
185922,104179,123424,,Thank u tipsnya,0,,1,"2024-04-10 23:39:20","2024-04-10 23:39:20"
186088,104179,134308,,Makasi,0,,1,"2024-04-11 04:58:48","2024-04-11 04:58:48"
186213,104179,129966,,Makasih,0,,1,"2024-04-11 06:51:15","2024-04-11 06:51:15"
186214,104179,129966,,Makasih,0,,1,"2024-04-11 06:51:16","2024-04-11 06:51:16"
186215,104179,129966,,Makasih,0,,1,"2024-04-11 06:51:16","2024-04-11 06:51:16"
186216,104179,129966,,Makasih,0,,1,"2024-04-11 06:51:16","2024-04-11 06:51:16"
186217,104179,129966,,Makasih,0,,1,"2024-04-11 06:51:17","2024-04-11 06:51:17"
186218,104179,129966,,Makasih,0,,1,"2024-04-11 06:51:17","2024-04-11 06:51:17"
186219,104179,129966,,Makasih,0,,1,"2024-04-11 06:51:17","2024-04-11 06:51:17"
